"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000099337",530.060485021926,-2.71827771300532,0.181277396346815,-14.9951277312301,7.9010549124749e-51,2.90533076353005e-48
"ENSG00000126803",449.17684817333,-2.45871257645922,0.164437635026223,-14.9522496846122,1.50575176132427e-50,5.42612704710814e-48
"ENSG00000157150",167.615505683076,-2.94532021155241,0.197284112664625,-14.929332989724,2.12379849672439e-50,7.50325515960394e-48
"ENSG00000133142",3055.97384805426,-1.53909067526408,0.103653790192856,-14.8483781673634,7.12721241368113e-50,2.46957910134051e-47
"ENSG00000138316",799.568584106461,2.50719276017965,0.169059459495431,14.830242375449,9.33951314051263e-50,3.17508203331616e-47
"ENSG00000103196",3082.06913512982,-2.63126675642952,0.179650210654875,-14.6466110272725,1.4160459622151e-48,4.72487336059105e-46
"ENSG00000131389",740.410803126942,2.12491614560937,0.14523336928992,14.631046267112,1.7802821506454e-48,5.83220432551433e-46
"ENSG00000152268",1597.83892249109,-1.91295694919981,0.131071764518362,-14.5947295073747,3.03413722310987e-48,9.76233651535602e-46
"ENSG00000168309",159.526919764023,-4.83584740187509,0.331701711172709,-14.5789039941286,3.82609967590697e-48,1.20945024492091e-45
"ENSG00000163171",1357.57154103081,-1.50562831455226,0.103308740080087,-14.5740652086655,4.10705944703656e-48,1.27587926063284e-45
"ENSG00000124440",197.043622803841,-2.52988705621158,0.17427100785138,-14.5169703635908,9.45998118555543e-48,2.88898205087013e-45
"ENSG00000141401",627.527233035192,-2.326868076046,0.160804044219364,-14.4702086775365,1.86904264577098e-47,5.61273506525025e-45
"ENSG00000103742",370.82982255279,2.19734247824716,0.152138396321104,14.4430500871683,2.77294264975982e-47,8.19063617432333e-45
"ENSG00000112837",2754.96812806571,1.83356244471425,0.127342051012387,14.3987192772315,5.27112481894464e-47,1.5318568868991e-44
"ENSG00000164647",1920.71012986285,-1.56739405864983,0.109388229964848,-14.3287267666139,1.44750077483871e-46,4.13985221603872e-44
"ENSG00000068383",1247.24185187194,-1.38112413393703,0.0970434464908876,-14.2320185842402,5.79835719890933e-46,1.63241875015544e-43
"ENSG00000156675",1631.87785808313,-1.54725188157684,0.109445841287904,-14.1371464038245,2.24192606543638e-45,6.21461905338963e-43
"ENSG00000136999",435.712716722131,2.5524807925835,0.182762156359332,13.966134146311,2.5087964238237e-44,6.8490142370387e-42
"ENSG00000206538",12754.9476812811,-1.36622032630792,0.0979619407723464,-13.9464399698131,3.30705381948997e-44,8.89350682381647e-42
"ENSG00000227051",4615.74006753287,1.15111790214699,0.0827635615833748,13.9085109452107,5.62380910586039e-44,1.49014400690283e-41
"ENSG00000134363",2906.3410530882,1.80754278766047,0.13078759766947,13.8204449035644,1.91880254079642e-43,5.01057741740144e-41
"ENSG00000196517",229.640742740425,2.22924544131817,0.161327083682208,13.8181723145103,1.98034227464583e-43,5.09740101493837e-41
"ENSG00000124762",8020.52881680403,1.00797847291904,0.0731177286670739,13.7856918054534,3.10773051983872e-43,7.8866321840076e-41
"ENSG00000149218",2027.18573134681,-1.92643097844718,0.140256157844848,-13.735090195314,6.25780917394392e-43,1.56601674577947e-40
"ENSG00000109906",385.071028862516,-7.35262580898063,0.536388708511627,-13.7076446470746,9.13762134002839e-43,2.25536522335112e-40
"ENSG00000185432",3885.6492404017,-2.24936617078872,0.164369569873664,-13.6848090100717,1.25135510690995e-42,3.04688058328425e-40
"ENSG00000163378",1805.28931002148,-1.26185128385827,0.0924377332125536,-13.6508246146272,1.99606962885578e-42,4.79535767636312e-40
"ENSG00000167641",231.671616289766,-2.89652209582571,0.212578531689807,-13.6256567057877,2.81863330179096e-42,6.68238616206177e-40
"ENSG00000196975",4908.8181516426,-1.1850740202121,0.0871650987221602,-13.5957400104546,4.24445809102388e-42,9.93203193299589e-40
"ENSG00000106484",677.213238740759,1.86376508602436,0.137305943235075,13.5738121898592,5.72645002169887e-42,1.32280995501244e-39
"ENSG00000126016",386.415162103212,2.37428208838478,0.175174674129897,13.5537976604094,7.52348101390886e-42,1.71592507479253e-39
"ENSG00000151726",1460.17800298032,-1.60249023356881,0.118381204118908,-13.5366948283377,9.4966608298488e-42,2.1388854354027e-39
"ENSG00000150907",678.868174958036,-2.22784502832454,0.164891665537634,-13.510962006846,1.34749044280936e-41,2.99741762944926e-39
"ENSG00000130513",451.004765299293,1.86853337535918,0.13856849980421,13.4845464733999,1.92847671699618e-41,4.23747481546795e-39
"ENSG00000221869",1963.57429862035,-1.4998290969843,0.111243466179383,-13.4824016950872,1.98537309141457e-41,4.30993401941058e-39
"ENSG00000169715",554.194641254197,-2.22518024290256,0.166765250748423,-13.3431889012622,1.29786596788648e-40,2.78392250111649e-38
"ENSG00000147027",12593.3295910107,-1.16474952177729,0.0873411821894176,-13.3356280803629,1.43639835120311e-40,3.04482652846796e-38
"ENSG00000145390",8442.05371962528,-2.14750844417031,0.161424020153185,-13.3035247302874,2.20808508618545e-40,4.62619500963831e-38
"ENSG00000185950",1974.88307917017,-2.12423823311706,0.159990380630737,-13.2772872015342,3.13549011196918e-40,6.49370814223685e-38
"ENSG00000013293",244.497326184804,2.88290688674626,0.21848997726596,13.194687110233,9.41449517865966e-40,1.92761788783057e-37
"ENSG00000131831",1017.17597249954,-1.42847388936628,0.108727627882034,-13.138094863213,1.99178480694409e-39,4.03235715185602e-37
"ENSG00000146122",1942.41443351691,-1.6814369510911,0.128926345052474,-13.041841451464,7.0727901178906e-39,1.4159725816017e-36
"ENSG00000137672",655.449436784439,-1.95430726837999,0.149999816009753,-13.0287311035963,8.39928376247027e-39,1.66305818496911e-36
"ENSG00000020577",3105.00555637675,-1.20330797579412,0.0924720105565347,-13.0126723594752,1.03652797930769e-38,2.03001751425717e-36
"ENSG00000119138",1683.2682077277,-2.08291934981397,0.160522464320863,-12.9758744897567,1.67671662485335e-38,3.24850324157072e-36
"ENSG00000138735",6850.26951693182,1.17882788438344,0.0909257082567598,12.9647368932735,1.93894556850316e-38,3.71658736737127e-36
"ENSG00000163110",1314.18432532042,-1.60545647508076,0.123921626525425,-12.9554180339246,2.18940139056678e-38,4.15248781634024e-36
"ENSG00000071282",3659.86884296353,-1.60527035076756,0.124653447413156,-12.8778656674211,5.99711479759835e-38,1.12558348357424e-35
"ENSG00000101825",4767.14944686345,1.32376820049592,0.103195285205699,12.827797295751,1.14575459992325e-37,2.12826869911516e-35
"ENSG00000162407",25853.6620173955,1.00145994054659,0.0782627728580181,12.7961213738671,1.72346570669114e-37,3.168714806445e-35
"ENSG00000163513",13216.6476019075,-1.45838180541526,0.114687209751584,-12.7161678148257,4.80871290873988e-37,8.75185749390658e-35
"ENSG00000246430",2162.53881470905,-2.05120697217714,0.161456466230331,-12.7043965476794,5.58989545390012e-37,1.00718736288372e-34
"ENSG00000163431",4934.73010201059,-1.16350948193124,0.0917214738051417,-12.6852462532718,7.1389128244245e-37,1.27355377495525e-34
"ENSG00000046653",1090.45825722703,-2.39616695349313,0.190114389200414,-12.6038169102874,2.01168577451125e-36,3.55358375344546e-34
"ENSG00000106617",1018.35298653981,-1.6166913402222,0.128622052082201,-12.5693169565432,3.11402623031143e-36,5.44742957453897e-34
"ENSG00000099998",506.244766658562,-2.38091691347661,0.189750743482592,-12.5476025536366,4.09728170803391e-36,7.07847918838574e-34
"ENSG00000137809",1115.80003263854,1.72107376548944,0.137169389461043,12.5470687902875,4.12498787201966e-36,7.07847918838574e-34
"ENSG00000115457",1919.14850283236,-2.21406125378458,0.180091164193075,-12.2941137268172,9.7419374753967e-35,1.65594556067639e-32
"ENSG00000160200",834.066631033772,-1.24277322586358,0.102200228050411,-12.1601805550823,5.06466256973793e-34,8.52851310107831e-32
"ENSG00000174306",3234.85251306157,-1.13100139926877,0.093248731287706,-12.1288663518566,7.42704613107861e-34,1.23907886286828e-31
"ENSG00000128923",1415.67842643882,-1.03823698078915,0.085685723573916,-12.1168023970005,8.60513902564548e-34,1.42245316480808e-31
"ENSG00000123562",5040.48267766273,-1.02807408656044,0.0848915784320597,-12.1104366952397,9.29977163898667e-34,1.52330259446602e-31
"ENSG00000214814",243.276976467197,3.05941968525097,0.252710772242193,12.1064078832337,9.76789257098696e-34,1.58556656165805e-31
"ENSG00000125868",15848.9769017164,-0.916714044881769,0.0758140165135182,-12.0916169204452,1.1696189623107e-33,1.88162450561733e-31
"ENSG00000162772",373.51179517354,-1.91913763704507,0.159027574731715,-12.0679551347163,1.55961680362699e-33,2.48682969626116e-31
"ENSG00000164125",5596.34966690866,-1.12466101025187,0.0934418885903355,-12.0359404889875,2.29997902426977e-33,3.63517737362217e-31
"ENSG00000119508",216.673741809452,-2.07773191774156,0.172915283909083,-12.0158951295133,2.93177605963063e-33,4.59345574281954e-31
"ENSG00000173918",992.659399454996,-1.25338902819001,0.104402157643986,-12.0053939159391,3.32875163733716e-33,5.17046956909836e-31
"ENSG00000109861",4058.013382052,-1.01823892256978,0.0849513801057784,-11.9861374977299,4.20038642147663e-33,6.46859508907401e-31
"ENSG00000114098",1010.29346134236,-1.34634003937443,0.112496191347377,-11.9678721852641,5.23540778323094e-33,7.99420147781823e-31
"ENSG00000145777",152.372544224853,2.7826100011425,0.232981562326989,11.9434773007364,7.02246914627842e-33,1.06328444603063e-30
"ENSG00000077684",1570.63461014914,-1.20028821135514,0.100810886580803,-11.9063352388343,1.09693258423017e-32,1.6470442752216e-30
"ENSG00000139289",1975.8673223812,0.992040262978023,0.0833375192065245,11.9038852178882,1.12962812237106e-32,1.68211896767618e-30
"ENSG00000114270",1546.90699729354,-1.23337327761167,0.103781224061462,-11.8843585510346,1.42726541648425e-32,2.10790723559124e-30
"ENSG00000103485",865.205449337359,1.21215432677222,0.102434504651312,11.8334572017349,2.62118892545735e-32,3.83972211860899e-30
"ENSG00000164442",7510.52587168029,-1.54982648123053,0.13167405501155,-11.7701735630044,5.56099840069537e-32,8.08048945030074e-30
"ENSG00000138829",15701.2752863824,-1.91932257692808,0.163134309229352,-11.765290734947,5.89230121391109e-32,8.49339866178001e-30
"ENSG00000155130",5654.05696431278,1.1916929956223,0.101308478306227,11.7630134767216,6.05344484942354e-32,8.65642613467566e-30
"ENSG00000110756",995.251537070175,-1.57642940248209,0.13446530080392,-11.7236892570587,9.63813267043145e-32,1.36740058626641e-29
"ENSG00000144369",1303.27274542406,1.3480509107715,0.115316828363741,11.6899756080646,1.43427800231711e-31,2.0189703941992e-29
"ENSG00000143320",1492.12556609689,1.63666576838916,0.140235513813116,11.6708366082664,1.79647830336813e-31,2.50922062558813e-29
"ENSG00000181467",630.874185291974,1.27269777040521,0.110021575275527,11.5677108532394,6.00638592734661e-31,8.3248508953024e-29
"ENSG00000196507",988.842685681754,-1.05499648997037,0.0919254954825991,-11.4766473047738,1.7285401329695e-30,2.37746840578965e-28
"ENSG00000008256",3716.57738197619,-1.18340116767752,0.103230381222033,-11.4636907630149,2.00772844352269e-30,2.74054932540847e-28
"ENSG00000116584",2250.59694884394,1.01572615836688,0.0892173172823369,11.3848543007914,4.97513290930708e-30,6.73999584660864e-28
"ENSG00000140545",9199.62673062643,-1.11107430218336,0.098213216372421,-11.3128797041959,1.13308531723071e-29,1.52357695864649e-27
"ENSG00000154864",153.23479367767,2.56742610812264,0.230206804532839,11.1526942625903,6.94704504969857e-29,9.27198945966436e-27
"ENSG00000072958",2129.43443527067,-1.08549446918071,0.0976457520199367,-11.1166583975827,1.04098267241333e-28,1.37914895526054e-26
"ENSG00000146592",669.401293086846,2.04665359539676,0.184209957195391,11.1104395579762,1.11608762845964e-28,1.46785889705006e-26
"ENSG00000177283",115.085170511591,-2.4886182478913,0.224250070853776,-11.0975137640604,1.28982042704309e-28,1.68405684452626e-26
"ENSG00000205978",1601.04659220405,1.15647429904172,0.104823976615193,11.0325360321629,2.66249423502557e-28,3.45128209544537e-26
"ENSG00000136546",4991.26837107808,-1.36868819683887,0.124356542137216,-11.0061615843954,3.56886701355224e-28,4.59313184644173e-26
"ENSG00000243244",996.175141904114,-1.41179803794401,0.128327359074249,-11.0015358231378,3.7567832135168e-28,4.80068935752807e-26
"ENSG00000133216",344.056124155505,1.7706999748498,0.160961483385149,11.0007682434988,3.78890094071383e-28,4.80763501054801e-26
"ENSG00000096060",2564.36222687268,-4.04662410491797,0.369771411263135,-10.9435829316678,7.13242961783949e-28,8.98686131847776e-26
"ENSG00000092621",1231.10242762368,1.42680881198904,0.130650258688572,10.9208265357521,9.16578608350925e-28,1.1468689836991e-25
"ENSG00000187498",2283.83180964209,-1.31568388004848,0.120579639243465,-10.9113270557391,1.01759887513943e-27,1.26448941601809e-25
"ENSG00000166482",26348.2769204739,0.968303295349776,0.088762350464867,10.9089415757759,1.04465515393175e-27,1.28921894270837e-25
"ENSG00000123243",13780.7294600191,0.955572425364292,0.0879728917531359,10.8621236192367,1.74639988400512e-27,2.12690500317139e-25
"ENSG00000163491",160.225059048447,2.49613852541343,0.229802782599587,10.8620900807922,1.7470415166465e-27,2.12690500317139e-25
"ENSG00000165507",18353.5745925703,-1.55339331122799,0.143540083562415,-10.8220176042501,2.70750461606548e-27,3.27408175652804e-25
"ENSG00000183160",2987.67071981722,1.17308592300589,0.108464325100305,10.8154079410078,2.90995140157602e-27,3.49543362357312e-25
"ENSG00000233117",77.6318352361788,-3.38894823306858,0.31450047562611,-10.7756537611647,4.48583961393671e-27,5.35270583866964e-25
"ENSG00000127083",304.476810780945,-1.81291341315364,0.168421326366912,-10.764155895579,5.08251659509818e-27,6.02478842174204e-25
"ENSG00000177666",1701.23387978068,-1.10015920673633,0.102431628993518,-10.7404247842817,6.57412032953697e-27,7.74199347043119e-25
"ENSG00000069431",849.101371746355,-1.05712016538318,0.0986841271334477,-10.7121600615027,8.92545775880513e-27,1.0442785577802e-24
"ENSG00000131386",11496.4862074381,-1.61540785802166,0.151006997413549,-10.6975695543279,1.04482781027538e-26,1.21456177326076e-24
"ENSG00000102466",664.683572935525,-1.21725286689793,0.113833057767473,-10.6933160785719,1.09388537979552e-26,1.26343761366383e-24
"ENSG00000162496",3691.99970068906,-1.08715601048925,0.101706442857855,-10.6891557696956,1.14407605730667e-26,1.31299123570392e-24
"ENSG00000180914",568.703497425714,-1.87557907218565,0.176089533765951,-10.6512808119452,1.71982279668875e-26,1.96125108548974e-24
"ENSG00000177674",751.373295308449,-1.11483575488342,0.10473523279295,-10.6443240269234,1.85324478206232e-26,2.10011097378609e-24
"ENSG00000099204",848.585060946676,-1.42725833886005,0.134717108547199,-10.5944846519624,3.16077101677761e-26,3.55942326126869e-24
"ENSG00000197043",14120.9989647215,-0.921943466559815,0.087153203693903,-10.5784231386128,3.75219760678921e-26,4.19919853907627e-24
"ENSG00000127954",286.384119280247,-5.20715842162319,0.493081792090908,-10.5604354189237,4.54548441119972e-26,5.05558877290102e-24
"ENSG00000148120",743.999875010981,-1.10412084386872,0.104910235200315,-10.5244339769186,6.66608818727671e-26,7.36868570296637e-24
"ENSG00000169738",627.449246972015,-2.09810327718646,0.199535687282564,-10.5149274586421,7.37375294260316e-26,8.10123661706242e-24
"ENSG00000126878",93.2605268616648,2.66916971360347,0.254030264192414,10.5072902320872,7.99580082385401e-26,8.73141449964858e-24
"ENSG00000112773",516.800784800124,1.19805302468452,0.114054243502324,10.5042389296117,8.25862553704626e-26,8.9640912606325e-24
"ENSG00000091527",4870.59143202752,-0.76570522932877,0.0731008149903918,-10.4746469574848,1.12958285678402e-25,1.21873197087032e-23
"ENSG00000035664",633.042902717231,-1.68365060495904,0.1611431756292,-10.4481657283038,1.49386446042734e-25,1.60216963380832e-23
"ENSG00000023909",1927.71101011188,-1.22203505448295,0.117058860648218,-10.4394921299925,1.63684050612521e-25,1.7451238011458e-23
"ENSG00000125848",178.654450436053,2.48155160290293,0.237997831228144,10.4267824210723,1.87117539637366e-25,1.98322578187415e-23
"ENSG00000131446",5362.00674215496,-0.865535437771417,0.0832487660736619,-10.3969761786686,2.55925953212797e-25,2.69665135964221e-23
"ENSG00000138073",1697.49198137076,-1.10137241539228,0.105993936373498,-10.3909002068882,2.72766372024683e-25,2.85738633205857e-23
"ENSG00000110900",262.805275325959,1.46526374220153,0.141089528545763,10.385347213959,2.8911539562556e-25,3.0111452013765e-23
"ENSG00000164742",353.799478277241,2.58897836926909,0.249325311813486,10.383937155991,2.93419176420213e-25,3.03840616134448e-23
"ENSG00000163697",2266.27450187641,-1.08033015683459,0.104066322877747,-10.3811696902534,3.02051460809629e-25,3.10992184049594e-23
"ENSG00000174136",2831.70301250684,0.969453354742936,0.0937036974358098,10.3459455845597,4.36584860221732e-25,4.46953750651998e-23
"ENSG00000120837",1841.38811314411,-1.03563704991243,0.100133195608916,-10.3425946172461,4.52127505736239e-25,4.60250474483365e-23
"ENSG00000164292",14399.5505965512,-1.04712887188272,0.101400338987593,-10.3266801900025,5.33760057351615e-25,5.40297118728169e-23
"ENSG00000132356",2383.87708318029,-0.867589434954405,0.0842461080073295,-10.2982731840731,7.17374554649059e-25,7.22103615959036e-23
"ENSG00000152580",5992.50455672065,1.15570183635722,0.112446500171404,10.2777928578974,8.87363857260395e-25,8.88251221117656e-23
"ENSG00000183044",498.690421563468,-1.15699755031818,0.112666703028823,-10.2692057121986,9.69999796543759e-25,9.65605322327373e-23
"ENSG00000013297",3431.57264316715,1.77433880162095,0.172997912845287,10.2564173893113,1.10739255640347e-24,1.09631863083944e-22
"ENSG00000172061",231.277302725498,2.55661556175791,0.249337615769665,10.2536296172804,1.13981250091703e-24,1.1222481771324e-22
"ENSG00000102554",149.552913663167,-2.48230281407533,0.242297003335468,-10.2448762465234,1.24784467139004e-24,1.22193833092966e-22
"ENSG00000173221",1983.22155774674,-1.00428663854444,0.0981814271061403,-10.2288861360586,1.47202674682533e-24,1.43367448239453e-22
"ENSG00000099194",785.211998028092,1.99197382381177,0.194780833110146,10.2267445518386,1.50493466057977e-24,1.45784476958744e-22
"ENSG00000164070",591.684378009254,1.32193874014163,0.129522433503237,10.2062531129682,1.85905678361872e-24,1.79125588915733e-22
"ENSG00000152601",5822.54908478731,-0.862345399258002,0.0848354042230962,-10.1649235617508,2.84344971645923e-24,2.72517430804055e-22
"ENSG00000008311",721.942089206498,-1.09570624491444,0.107933419054105,-10.1516866093641,3.25685484996627e-24,3.10486829030117e-22
"ENSG00000237697",126.794572516762,-2.02445074950306,0.199808749419024,-10.1319424469122,3.98650244210719e-24,3.78046321062565e-22
"ENSG00000126950",786.116082755273,1.70807917667562,0.168802239083265,10.1188182452549,4.55886566201001e-24,4.30060950251813e-22
"ENSG00000173068",2793.38464596547,0.868743558742474,0.0859755708528003,10.1045395817128,5.27427290204159e-24,4.94957547650965e-22
"ENSG00000170624",2121.08039267073,1.1370004654725,0.112621719467301,10.095747701691,5.76897411479943e-24,5.38577075650031e-22
"ENSG00000088756",685.723239064796,1.64744013474556,0.163430983725658,10.0803415435045,6.74911114188171e-24,6.26832394610436e-22
"ENSG00000103502",3319.86908904901,-0.823319310571202,0.0819367913825775,-10.0482249387455,9.35370444263234e-24,8.64282290499229e-22
"ENSG00000177614",133.150339732154,2.57006982863725,0.255883262321389,10.0439153593769,9.77167282492482e-24,8.98295923262732e-22
"ENSG00000118689",5165.48667934315,-1.26007916758179,0.125682111678542,-10.0259229476085,1.17258884906362e-23,1.0724723798187e-21
"ENSG00000164484",816.794097566618,1.2063910415324,0.120478730611544,10.0133113571899,1.33217385176318e-23,1.21227820510449e-21
"ENSG00000128510",164.045430457896,2.26134906752606,0.226039142297189,10.0042366315163,1.46013424348079e-23,1.32204516578075e-21
"ENSG00000181061",2420.90428250501,-1.20051525160653,0.120149355911499,-9.99185757176111,1.65451734543934e-23,1.4905546765063e-21
"ENSG00000198431",22734.553343842,-1.50015344293505,0.150254171187148,-9.98410514052583,1.78908052181118e-23,1.60376382298477e-21
"ENSG00000081052",207.134642684968,-1.91206777504976,0.19162562766237,-9.97814226820791,1.89990514575302e-23,1.69467776812762e-21
"ENSG00000173517",7990.51234665395,-0.989574108242513,0.0993712871853631,-9.95835050819662,2.31877839734658e-23,2.05811572233451e-21
"ENSG00000113580",2811.33538556594,0.981319862830661,0.0986369295492787,9.9488078888384,2.55222105149995e-23,2.25421171107481e-21
"ENSG00000132970",1322.81532016482,-1.10799765701183,0.111391369268923,-9.94688964040729,2.60188333579085e-23,2.28686507045266e-21
"ENSG00000127824",228.718631937045,1.56117203103269,0.157076385669372,9.93893527903542,2.8182317322227e-23,2.46499511413537e-21
"ENSG00000179820",3784.35383489187,-1.49814164648006,0.151004686303662,-9.92115995305853,3.36818808243013e-23,2.93178806131527e-21
"ENSG00000136436",3129.16074209745,-1.13532651071432,0.114545932584949,-9.91153928466508,3.70887365932138e-23,3.21281180738714e-21
"ENSG00000167992",251.543797733559,1.52428001167891,0.154154970295457,9.88797188152574,4.6944177848667e-23,4.0470822797956e-21
"ENSG00000106123",2287.85834096414,-1.40722931177175,0.142387379120552,-9.88310425027427,4.92821105661817e-23,4.22840508657839e-21
"ENSG00000134253",136.921586068676,1.95839321354568,0.198390823319456,9.87139012167011,5.53915640346181e-23,4.73007204159123e-21
"ENSG00000003402",2546.61419680864,-1.19043241572225,0.120621217382896,-9.86917925014286,5.66260345449897e-23,4.81267872845106e-21
"ENSG00000134318",4538.36898283538,-0.808516279165996,0.0819335417317915,-9.86795227054464,5.73228477530061e-23,4.8490285014726e-21
"ENSG00000143891",528.391197527252,1.1169152951185,0.113237012956713,9.86351781943828,5.99127351119238e-23,5.04442832358245e-21
